CUST_ID,segment,segment_name,BALANCE,CREDIT_LIMIT,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PAYMENTS,MINIMUM_PAYMENTS,PURCHASES_TRX,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,PRC_FULL_PAYMENT,BALANCE_TO_LIMIT_RATIO
C12808,0,High-Utilization Revolvers,2836.605817,3000.0,0.0,0.0,2025.02275,508.048005,855.02392,0,0.0,0.0,0.25,0.0,0.9455352723333333
C12809,2,Full-Payment Transactors,21.328087,2000.0,0.0,512.35,0.0,716.296679,99.218174,18,0.0,1.0,0.0,0.545455,0.0106640435
C12810,1,Low-Balance Occasional Users,259.15982,1800.0,1580.98,390.92,19.395458,2170.921218,167.050694,20,0.5,0.5,0.083333,0.166667,0.14397767777777778
C12811,1,Low-Balance Occasional Users,414.196362,2000.0,794.53,0.0,0.0,814.33642,150.284972,9,0.090909,0.0,0.0,0.1,0.20709818100000002
C12812,1,Low-Balance Occasional Users,141.781912,1500.0,0.0,1401.4,0.0,2759.94906,673.097985,47,0.0,1.0,0.0,0.0,0.09452127466666667
C12813,2,Full-Payment Transactors,30.530541,1500.0,192.0,168.1,0.0,872.540799,177.17546,6,0.083333,0.25,0.0,1.0,0.020353694
C12814,0,High-Utilization Revolvers,1198.763306,1200.0,0.0,0.0,57.645727,128.39674,7464.326611,0,0.0,0.0,0.083333,0.0,0.9989694216666667
C12815,4,Cash Advance Revolvers,6187.219303,15000.0,1044.28,984.75,5933.125159,8518.845677,1591.416385,20,0.416667,0.75,0.5,0.0,0.41248128686666663
C12816,1,Low-Balance Occasional Users,45.625764,10000.0,0.0,0.0,385.950518,256.794478,116.200667,0,0.0,0.0,0.25,0.1,0.0045625764
C12818,1,Low-Balance Occasional Users,358.011796,1950.0,0.0,0.0,1795.200197,4702.661168,501.485565,0,0.0,0.0,0.083333,0.25,0.18359579282051283
C12819,1,Low-Balance Occasional Users,810.52348,5500.0,856.09,129.24,0.0,5964.049531,502.623056,10,0.166667,0.166667,0.0,0.090909,0.14736790545454545
C12820,4,Cash Advance Revolvers,2910.425009,7500.0,0.0,0.0,2121.504999,3855.512387,749.955592,0,0.0,0.0,0.333333,0.0,0.38805666786666665
C12821,4,Cash Advance Revolvers,6784.258276,10000.0,0.0,12.64,4516.162598,10813.82933,1661.518089,1,0.0,0.083333,0.416667,0.083333,0.6784258275999999
C12822,1,Low-Balance Occasional Users,229.295689,3000.0,2099.89,0.0,0.0,2470.255953,176.361201,14,1.0,0.0,0.0,0.0,0.07643189633333333
C12823,0,High-Utilization Revolvers,1465.716156,1800.0,113.45,442.26,1304.049707,566.364739,585.808957,16,0.166667,0.916667,0.25,0.0,0.8142867533333333
C12824,3,Active Purchasers,2315.997841,7500.0,2971.8,672.13,780.459161,1256.695062,680.435223,36,0.583333,0.833333,0.083333,0.0,0.3087997121333333
C12825,4,Cash Advance Revolvers,4202.1695,8000.0,462.0,0.0,4776.10477,1010.799168,1541.756326,2,0.166667,0.0,0.416667,0.0,0.5252711875
C12826,1,Low-Balance Occasional Users,2085.013555,8000.0,198.27,0.0,0.0,748.549629,524.180778,2,0.166667,0.0,0.0,0.0,0.260626694375
C12827,2,Full-Payment Transactors,51.794504,4000.0,50.59,749.52,92.971171,877.523458,183.608716,14,0.166667,1.0,0.083333,0.916667,0.012948626000000001
C12828,2,Full-Payment Transactors,13.363762,1000.0,0.0,238.9,0.0,197.86349,68.752646,9,0.0,0.714286,0.0,1.0,0.013363762
C12829,3,Active Purchasers,1141.349418,2500.0,3474.35,2529.51,0.0,6848.237541,287.30865,110,0.916667,1.0,0.0,0.083333,0.4565397672
C12830,1,Low-Balance Occasional Users,766.261051,6000.0,1100.23,362.5,0.0,202.561336,195.306688,26,0.5,0.416667,0.0,0.0,0.12771017516666666
C12831,1,Low-Balance Occasional Users,155.566852,10000.0,207.09,1096.69,0.0,1392.740366,176.247286,24,0.25,0.916667,0.0,0.083333,0.015556685200000002
C12832,1,Low-Balance Occasional Users,1168.692032,5000.0,0.0,0.0,1027.967584,588.925093,287.740551,0,0.0,0.0,0.333333,0.0,0.2337384064
C12833,1,Low-Balance Occasional Users,78.027358,1500.0,377.07,0.0,367.672276,1547.271973,157.18024,8,0.25,0.0,0.083333,0.25,0.05201823866666667
C12834,4,Cash Advance Revolvers,6671.450524,7500.0,369.52,0.0,2578.596448,1303.259619,3772.048542,7,0.583333,0.0,0.25,0.0,0.8895267365333334
C12835,4,Cash Advance Revolvers,3057.553683,12500.0,0.0,0.0,2037.648071,7265.976143,847.170642,0,0.0,0.0,0.25,0.0,0.24460429464
C12836,3,Active Purchasers,343.003474,10500.0,2789.85,639.64,0.0,2700.228732,211.715095,40,1.0,0.666667,0.0,0.416667,0.03266699752380952
C12837,0,High-Utilization Revolvers,4360.245187,4500.0,703.23,0.0,0.0,1372.421202,1377.09619,12,1.0,0.0,0.0,0.0,0.968943374888889
C12838,3,Active Purchasers,2900.668727,10000.0,260.68,2796.05,0.0,5402.934943,671.845831,54,0.25,1.0,0.0,0.0,0.29006687270000003
C12839,3,Active Purchasers,3569.826878,8500.0,1994.34,1061.72,0.0,2333.314296,899.222632,50,1.0,0.833333,0.0,0.0,0.41997963270588234
C12840,3,Active Purchasers,3412.603461,9500.0,1516.3,2273.99,1384.954139,3362.90923,915.744891,110,0.75,1.0,0.333333,0.0,0.3592214169473684
C12841,0,High-Utilization Revolvers,1519.396916,2000.0,0.0,0.0,1825.201472,412.126381,527.787946,0,0.0,0.0,0.333333,0.0,0.7596984579999999
C12842,0,High-Utilization Revolvers,1388.825312,1500.0,901.92,72.5,1563.646228,1071.874614,757.902835,33,1.0,0.4,0.6,0.0,0.9258835413333333
C12843,2,Full-Payment Transactors,12.313357,2500.0,0.0,107.41,0.0,128.572704,91.316321,6,0.0,0.416667,0.0,0.555556,0.0049253428
C12844,2,Full-Payment Transactors,300.140362,4000.0,555.0,1811.36,0.0,2324.527168,184.880812,23,0.166667,1.0,0.0,0.666667,0.0750350905
C12845,1,Low-Balance Occasional Users,267.88449,12000.0,129.0,0.0,2496.787814,1974.293695,72.930255,1,0.083333,0.0,0.25,0.090909,0.0223237075
C12846,2,Full-Payment Transactors,179.882212,1000.0,0.0,828.0,0.0,649.951462,152.775223,12,0.0,1.0,0.0,0.3,0.179882212
C12847,1,Low-Balance Occasional Users,49.901311,4000.0,538.01,252.64,0.0,680.166806,145.25185,17,0.333333,0.583333,0.0,0.181818,0.01247532775
C12848,1,Low-Balance Occasional Users,468.138723,1500.0,0.0,0.0,1478.624512,3198.435463,260.253382,0,0.0,0.0,0.083333,0.25,0.312092482
C12849,0,High-Utilization Revolvers,1197.052656,1700.0,97.5,201.01,1362.13765,2048.896136,486.579542,8,0.090909,0.454545,0.090909,0.111111,0.7041486211764706
C12850,0,High-Utilization Revolvers,2632.469367,3000.0,0.0,0.0,535.955512,737.932369,736.750992,0,0.0,0.0,0.25,0.0,0.8774897890000001
C12851,1,Low-Balance Occasional Users,24.479088,2500.0,0.0,90.0,0.0,128.865057,124.844559,6,0.0,0.5,0.0,0.0,0.0097916352
C12852,0,High-Utilization Revolvers,1391.33075,1600.0,530.5,0.0,0.0,573.866182,482.499021,3,0.25,0.0,0.0,0.0,0.86958171875
C12853,0,High-Utilization Revolvers,2748.868773,2000.0,598.5,0.0,0.0,518.300462,28483.25483,34,0.333333,0.0,0.0,0.0,1.0
C12854,0,High-Utilization Revolvers,1525.273429,1500.0,0.0,133.4,0.0,568.44997,758.082192,4,0.0,0.333333,0.0,0.0,1.0
C12855,2,Full-Payment Transactors,149.345328,5000.0,1330.91,93.49,0.0,1214.676732,179.371816,17,1.0,0.083333,0.0,0.75,0.029869065599999998
C12857,1,Low-Balance Occasional Users,1364.390161,5000.0,646.0,140.0,0.0,599.435586,323.619258,10,0.166667,0.416667,0.0,0.0,0.2728780322
C12858,3,Active Purchasers,2274.992396,7000.0,1618.72,176.1,2373.651556,722.123971,505.65312,30,1.0,0.416667,0.416667,0.0,0.32499891371428574
C12859,4,Cash Advance Revolvers,2611.487156,6500.0,0.0,0.0,2527.237714,1155.285734,726.008517,0,0.0,0.0,0.583333,0.0,0.4017672547692308
C12860,4,Cash Advance Revolvers,11930.78446,14000.0,0.0,37.03,5171.710442,3042.925661,2791.675875,3,0.0,0.25,0.5,0.0,0.85219889
C12861,2,Full-Payment Transactors,95.843629,8000.0,201.99,1008.96,0.0,1110.838265,127.360837,21,0.25,0.666667,0.0,0.727273,0.011980453625000002
C12862,0,High-Utilization Revolvers,2518.248504,3000.0,1013.17,73.0,487.263992,708.689089,1030.266046,17,0.583333,0.25,0.25,0.0,0.8394161680000001
C12863,3,Active Purchasers,6380.474771,11500.0,2080.87,2300.46,0.0,1297.408037,2129.183138,45,0.416667,0.5,0.0,0.0,0.5548238931304348
C12864,0,High-Utilization Revolvers,937.052256,1200.0,455.62,1548.36,0.0,1033.879447,725.200106,49,0.166667,1.0,0.0,0.0,0.78087688
C12865,0,High-Utilization Revolvers,1693.287862,1800.0,90.0,0.0,432.820851,350.714526,666.121142,1,0.083333,0.0,0.25,0.0,0.9407154788888888
C12866,1,Low-Balance Occasional Users,111.902733,4000.0,1499.12,55.74,0.0,1411.67445,128.359788,25,0.833333,0.083333,0.0,0.272727,0.02797568325
C12867,2,Full-Payment Transactors,13.925681,2000.0,422.78,40.0,0.0,1047.090159,119.325453,17,0.25,0.083333,0.0,1.0,0.0069628405
C12868,0,High-Utilization Revolvers,3003.711667,2750.0,0.0,349.45,0.0,195.830629,26378.90782,7,0.0,0.636364,0.0,0.0,1.0
C12869,1,Low-Balance Occasional Users,13.75098,1500.0,214.38,0.0,0.0,1458.242991,178.665615,1,0.083333,0.0,0.0,0.0,0.00916732
C12871,1,Low-Balance Occasional Users,176.478557,1500.0,600.0,0.0,0.0,690.478077,77.300437,1,0.083333,0.0,0.0,0.0,0.11765237133333332
C12872,1,Low-Balance Occasional Users,2124.720599,5000.0,686.01,320.0,0.0,583.205075,579.876616,10,0.166667,0.166667,0.0,0.0,0.4249441198
C12873,4,Cash Advance Revolvers,6043.926807,6500.0,0.0,0.0,538.044813,1454.548208,3032.250188,0,0.0,0.0,0.583333,0.0,0.9298348933846153
C12874,3,Active Purchasers,801.513783,5500.0,1217.02,480.0,0.0,959.353093,296.563549,40,1.0,1.0,0.0,0.0,0.14572977872727272
C12875,0,High-Utilization Revolvers,2791.652315,3000.0,0.0,0.0,229.417213,548.068694,1298.976568,0,0.0,0.0,0.272727,0.0,0.9305507716666666
C12876,0,High-Utilization Revolvers,1452.868602,1500.0,0.0,93.34,0.0,361.630594,995.233726,4,0.0,0.333333,0.0,0.0,0.968579068
C12877,4,Cash Advance Revolvers,5311.500998,6500.0,2339.79,0.0,5930.115233,6865.05666,1486.657279,12,1.0,0.0,0.25,0.0,0.8171539996923077
C12878,1,Low-Balance Occasional Users,58.142915,1200.0,0.0,0.0,151.730077,79.965023,136.403124,0,0.0,0.0,0.1,0.0,0.04845242916666667
C12879,1,Low-Balance Occasional Users,1738.454303,7000.0,0.0,0.0,187.666429,500.128525,407.848117,0,0.0,0.0,0.25,0.0,0.2483506147142857
C12880,1,Low-Balance Occasional Users,115.376754,9000.0,448.15,0.0,0.0,423.564594,174.871144,13,1.0,0.0,0.0,0.0,0.012819639333333334
C12881,3,Active Purchasers,1615.436077,3600.0,2406.97,203.32,884.570862,689.414058,383.565211,39,0.666667,0.333333,0.25,0.0,0.44873224361111114
C12883,2,Full-Payment Transactors,111.789941,7000.0,943.94,214.0,0.0,1209.840603,179.358734,22,1.0,0.583333,0.0,0.916667,0.01596999157142857
C12884,1,Low-Balance Occasional Users,11.4334,1800.0,250.0,0.0,0.0,1445.844749,84.417079,1,0.083333,0.0,0.0,0.0,0.0063518888888888896
C12885,2,Full-Payment Transactors,169.019496,4500.0,1164.35,3605.63,0.0,3998.399141,178.551031,56,0.583333,1.0,0.0,1.0,0.037559888
C12886,0,High-Utilization Revolvers,1016.583226,1000.0,0.0,120.0,0.0,358.031022,853.500194,9,0.0,0.5,0.0,0.0,1.0
C12887,2,Full-Payment Transactors,111.729154,6500.0,824.1,0.0,344.286557,2961.848966,143.140487,9,0.166667,0.0,0.083333,1.0,0.017189100615384614
C12888,3,Active Purchasers,2486.194077,5500.0,1761.23,1107.94,0.0,718.693733,596.134475,41,0.5,0.666667,0.0,0.0,0.4520352867272727
C12889,0,High-Utilization Revolvers,2728.076143,4500.0,0.0,155.32,713.751955,630.56085,945.633907,4,0.0,0.25,0.166667,0.0,0.6062391428888888
C12890,1,Low-Balance Occasional Users,467.220993,4000.0,640.17,470.0,814.088229,2514.118359,185.120378,6,0.083333,0.333333,0.25,0.25,0.11680524825000001
C12891,1,Low-Balance Occasional Users,165.192464,3000.0,0.0,206.32,0.0,271.234786,162.988745,10,0.0,0.833333,0.0,0.0,0.05506415466666667
C12892,3,Active Purchasers,2414.43578,8500.0,689.4,0.0,1156.608975,1582.886402,610.758681,12,1.0,0.0,0.25,0.0,0.2840512682352941
C12893,3,Active Purchasers,2432.276042,9500.0,5921.26,1234.85,1543.726862,1914.832296,621.422606,198,0.833333,0.666667,0.166667,0.083333,0.25602905705263157
C12894,0,High-Utilization Revolvers,1485.081634,1700.0,48.22,0.0,106.224702,338.531014,542.822761,1,0.083333,0.0,0.083333,0.0,0.8735774317647058
C12895,0,High-Utilization Revolvers,1723.637852,2000.0,437.08,223.53,144.154129,396.20761,476.229722,16,0.416667,0.583333,0.083333,0.0,0.861818926
C12896,1,Low-Balance Occasional Users,1738.802811,6000.0,395.0,0.0,0.0,566.494736,457.010558,2,0.166667,0.0,0.0,0.0,0.2898004685
C12897,4,Cash Advance Revolvers,1912.691045,10000.0,0.0,0.0,9553.955906,19998.38969,637.003067,0,0.0,0.0,0.166667,0.5,0.1912691045
C12898,3,Active Purchasers,302.142293,10500.0,3340.05,272.19,0.0,2866.24778,192.523653,35,1.0,0.083333,0.0,1.0,0.028775456476190477
C12899,1,Low-Balance Occasional Users,185.725079,3000.0,0.0,456.05,0.0,446.660021,160.229568,8,0.0,0.333333,0.0,0.0,0.06190835966666666
C12900,0,High-Utilization Revolvers,2269.800656,3500.0,0.0,0.0,3359.844146,403.640958,967.007841,0,0.0,0.0,0.142857,0.0,0.6485144731428572
C12901,0,High-Utilization Revolvers,750.070967,1000.0,311.2,0.0,0.0,544.179931,181.243059,4,0.166667,0.0,0.0,0.0,0.750070967
C12902,0,High-Utilization Revolvers,2287.854278,6000.0,0.0,0.0,1176.120124,3532.758968,551.975557,0,0.0,0.0,0.166667,0.0,0.3813090463333333
C12903,2,Full-Payment Transactors,7.817753,2000.0,0.0,170.02,0.0,373.02841,73.301702,6,0.0,0.5,0.0,0.5,0.0039088765
C12904,3,Active Purchasers,877.603886,6500.0,215.0,7571.4,0.0,7328.487542,2494.776569,68,0.083333,1.0,0.0,0.916667,0.13501598246153845
C12905,3,Active Purchasers,11642.60156,12000.0,2370.0,12738.47,0.0,16005.45204,11652.56511,298,0.5,1.0,0.0,0.0,0.9702167966666666
C12906,0,High-Utilization Revolvers,2893.135916,4000.0,0.0,0.0,1188.127404,877.652143,928.776392,0,0.0,0.0,0.166667,0.0,0.7232839790000001
C12907,0,High-Utilization Revolvers,1589.083369,2000.0,0.0,0.0,1527.089071,287.350882,411.733393,0,0.0,0.0,0.428571,0.0,0.7945416845
C12908,1,Low-Balance Occasional Users,2540.711001,7000.0,844.38,0.0,197.620055,576.312714,532.652119,11,0.5,0.0,0.083333,0.0,0.36295871442857147
C12909,3,Active Purchasers,1023.124791,9000.0,1093.67,444.26,247.04197,1070.149971,235.241959,25,0.583333,0.583333,0.083333,0.0,0.11368053233333333
C12910,4,Cash Advance Revolvers,3937.87556,12000.0,0.0,0.0,1767.100074,2108.79056,1046.614165,0,0.0,0.0,0.25,0.0,0.3281562966666667
C12911,0,High-Utilization Revolvers,1079.008102,1200.0,0.0,0.0,1259.571764,1379.635287,271.364415,0,0.0,0.0,0.545455,0.090909,0.8991734183333333
C12912,0,High-Utilization Revolvers,2545.614986,3000.0,0.0,0.0,1353.803704,716.417015,947.744413,0,0.0,0.0,0.333333,0.0,0.8485383286666667
C12913,0,High-Utilization Revolvers,1659.414215,4000.0,324.0,0.0,2039.735576,510.211233,542.325234,3,0.166667,0.0,0.25,0.0,0.41485355375
C12914,0,High-Utilization Revolvers,4484.839808,6500.0,0.0,591.3,1402.722044,1476.731171,1233.335517,23,0.0,0.75,0.083333,0.0,0.689975355076923
C12915,2,Full-Payment Transactors,335.360271,2000.0,3237.47,0.0,0.0,3137.11501,124.831219,19,0.75,0.0,0.0,0.571429,0.1676801355
C12916,3,Active Purchasers,8214.860286,15000.0,2396.6,2816.81,0.0,2137.637765,2046.519248,79,0.833333,0.916667,0.0,0.0,0.5476573523999999
C12917,1,Low-Balance Occasional Users,745.72702,2000.0,35.0,102.7,0.0,2443.972329,3239.395001,3,0.083333,0.166667,0.0,0.0,0.37286351
C12918,1,Low-Balance Occasional Users,302.091029,2000.0,0.0,0.0,3688.086261,4032.526313,87.872257,0,0.0,0.0,0.166667,0.1,0.1510455145
C12919,3,Active Purchasers,438.550144,7500.0,3403.79,243.82,0.0,3130.109064,172.078686,65,1.0,0.916667,0.0,0.25,0.058473352533333335
C12920,0,High-Utilization Revolvers,646.745968,1350.0,0.0,0.0,889.412824,789.132988,184.544674,0,0.0,0.0,0.333333,0.0,0.4790710874074074
C12921,4,Cash Advance Revolvers,9266.08054,17500.0,0.0,100.0,4383.296268,2444.123547,2603.406476,4,0.0,0.25,0.166667,0.0,0.5294903165714286
C12922,4,Cash Advance Revolvers,2735.480264,9000.0,0.0,100.0,6964.780053,1129.128267,1362.581887,4,0.0,0.25,0.5,0.0,0.30394225155555554
C12923,1,Low-Balance Occasional Users,160.530303,1200.0,299.38,0.0,836.768709,41.244164,89.772488,5,0.166667,0.0,0.083333,0.0,0.1337752525
C12924,1,Low-Balance Occasional Users,2.386716,8500.0,0.0,115.0,0.0,99.456136,21.497533,12,0.0,0.916667,0.0,0.0,0.0002807901176470588
C12925,2,Full-Payment Transactors,199.753857,7500.0,940.51,628.72,0.0,1480.652512,187.544352,42,0.666667,0.833333,0.0,0.916667,0.0266338476
C12926,1,Low-Balance Occasional Users,1647.990537,3500.0,127.46,0.0,0.0,414.257207,486.378735,2,0.083333,0.0,0.0,0.0,0.47085443914285713
C12927,0,High-Utilization Revolvers,1362.551313,1500.0,0.0,0.0,73.99384,312.512407,357.297959,0,0.0,0.0,0.090909,0.0,0.9083675419999999
C12928,4,Cash Advance Revolvers,2221.252825,7000.0,0.0,0.0,6448.247202,397.799248,477.915036,0,0.0,0.0,0.333333,0.0,0.31732183214285714
C12929,2,Full-Payment Transactors,101.138672,3500.0,546.02,865.8,0.0,1357.403057,176.899874,42,1.0,0.833333,0.0,0.75,0.028896763428571427
C12930,2,Full-Payment Transactors,19.411374,2000.0,0.0,229.92,0.0,254.145406,142.377232,12,0.0,1.0,0.0,0.5,0.009705687
C12931,1,Low-Balance Occasional Users,189.11961,10000.0,0.0,429.88,0.0,723.776734,203.340471,19,0.0,1.0,0.0,0.0,0.018911960999999998
C12932,1,Low-Balance Occasional Users,67.86054,3000.0,189.0,106.64,0.0,374.782336,68.395337,9,0.083333,0.666667,0.0,0.0,0.02262018
C12933,0,High-Utilization Revolvers,1338.317684,2000.0,0.0,0.0,1961.77281,2313.97005,398.031823,0,0.0,0.0,0.083333,0.111111,0.6691588420000001
C12934,0,High-Utilization Revolvers,5099.850196,5000.0,695.9,109.55,587.441992,1922.297415,3777.37996,22,0.416667,0.666667,0.25,0.0,1.0
C12935,2,Full-Payment Transactors,68.222735,3000.0,0.0,537.68,0.0,577.379225,182.870068,22,0.0,0.916667,0.0,0.454545,0.022740911666666665
C12936,0,High-Utilization Revolvers,4028.756012,4300.0,104.38,256.69,0.0,1279.931508,1537.985,18,0.166667,1.0,0.0,0.0,0.9369200027906976
C12937,1,Low-Balance Occasional Users,9.730297,1000.0,0.0,99.24,0.0,195.347822,104.212617,8,0.0,0.583333,0.0,0.142857,0.009730297
C12938,2,Full-Payment Transactors,224.915345,7500.0,0.0,2330.0,0.0,3795.415177,194.174903,6,0.0,0.416667,0.0,1.0,0.029988712666666667
C12939,0,High-Utilization Revolvers,1378.911019,1500.0,0.0,0.0,454.311051,782.706659,424.424148,0,0.0,0.0,0.416667,0.0,0.9192740126666666
C12941,0,High-Utilization Revolvers,2017.948347,2500.0,1137.55,0.0,145.93864,2416.247973,667.805708,14,0.333333,0.0,0.166667,0.0,0.8071793388
C12943,1,Low-Balance Occasional Users,409.194212,6000.0,1213.23,0.0,1751.419465,5997.800728,178.416838,9,0.25,0.0,0.416667,0.0,0.06819903533333334
C12944,0,High-Utilization Revolvers,3130.53708,4300.0,428.16,0.0,688.362421,734.931543,688.847827,7,0.333333,0.0,0.25,0.0,0.7280318790697674
C12945,0,High-Utilization Revolvers,1143.409012,1200.0,0.0,0.0,47.241537,283.066151,353.608086,0,0.0,0.0,0.083333,0.0,0.9528408433333334
C12946,4,Cash Advance Revolvers,4215.771256,7500.0,0.0,0.0,7870.352952,5197.380969,1561.708701,0,0.0,0.0,0.416667,0.083333,0.5621028341333333
C12947,2,Full-Payment Transactors,54.952957,10000.0,0.0,470.12,0.0,1042.208975,178.107513,4,0.0,0.333333,0.0,0.666667,0.0054952957
C12948,0,High-Utilization Revolvers,1539.46423,2000.0,423.89,205.89,0.0,559.336578,467.519551,6,0.083333,0.166667,0.0,0.0,0.769732115
C12949,0,High-Utilization Revolvers,2589.500085,5000.0,0.0,0.0,2529.709392,1647.938923,687.719999,0,0.0,0.0,0.166667,0.0,0.517900017
C12950,1,Low-Balance Occasional Users,798.070226,2050.0,530.19,129.83,189.780271,1238.467693,328.249203,16,0.333333,0.25,0.083333,0.0,0.3893025492682927
C12951,4,Cash Advance Revolvers,6877.333016,9000.0,0.0,0.0,3801.1506,1370.858877,1757.148202,0,0.0,0.0,0.25,0.0,0.7641481128888888
C12952,2,Full-Payment Transactors,234.544023,6500.0,408.97,2044.49,0.0,2869.929774,199.539528,54,0.333333,1.0,0.0,0.75,0.03608369584615385
C12953,4,Cash Advance Revolvers,4420.693904,4600.0,0.0,0.0,3202.933702,2831.140832,2544.866539,0,0.0,0.0,1.0,0.0,0.9610204139130434
C12954,3,Active Purchasers,5757.919072,7000.0,3169.2,2375.25,2722.524205,2370.147958,2411.305205,59,0.75,1.0,0.416667,0.0,0.8225598674285713
C12955,1,Low-Balance Occasional Users,2341.625484,7500.0,1260.08,893.75,0.0,774.4989,688.1366,13,0.083333,0.916667,0.0,0.0,0.31221673120000004
C12956,0,High-Utilization Revolvers,1022.687467,1000.0,0.0,409.92,177.186666,774.611541,940.657454,12,0.0,1.0,0.25,0.0,1.0
C12957,0,High-Utilization Revolvers,1497.869891,1700.0,681.69,124.95,0.0,826.296904,857.418392,26,0.75,0.416667,0.0,0.0,0.881099935882353
C12958,1,Low-Balance Occasional Users,115.340163,1200.0,0.0,54.67,727.568806,410.867044,115.03558,2,0.0,0.166667,0.166667,0.0,0.0961168025
C12959,0,High-Utilization Revolvers,1175.749847,1200.0,115.0,733.26,1032.462268,2117.531771,838.137478,12,0.083333,0.833333,0.083333,0.083333,0.9797915391666667
C12960,1,Low-Balance Occasional Users,512.058666,5500.0,664.73,256.47,0.0,1851.553319,786.58816,7,0.166667,0.25,0.0,0.0,0.09310157563636363
C12961,1,Low-Balance Occasional Users,40.645069,7500.0,636.83,0.0,0.0,670.205252,182.978696,8,0.666667,0.0,0.0,0.416667,0.005419342533333333
C12962,4,Cash Advance Revolvers,12323.84536,18000.0,989.32,0.0,0.0,9542.247486,2540.084696,2,0.090909,0.0,0.0,0.0,0.6846580755555555
C12963,0,High-Utilization Revolvers,967.177679,1000.0,0.0,208.4,0.0,431.402414,846.724721,4,0.0,0.333333,0.0,0.0,0.967177679
C12964,1,Low-Balance Occasional Users,97.453056,2500.0,334.73,0.0,19.551802,234.271939,117.297542,1,0.083333,0.0,0.083333,0.25,0.0389812224
C12965,1,Low-Balance Occasional Users,346.782576,7000.0,961.12,0.0,0.0,409.11342,373.884808,4,0.333333,0.0,0.0,0.0,0.049540368
C12966,1,Low-Balance Occasional Users,32.228288,4000.0,73.45,0.0,0.0,25.162565,163.322311,2,0.166667,0.0,0.0,0.0,0.008057072
C12967,1,Low-Balance Occasional Users,39.642014,5000.0,0.0,0.0,45.175571,0.0,312.343947,0,0.0,0.0,0.083333,0.0,0.007928402800000001
C12968,0,High-Utilization Revolvers,1902.444082,2500.0,0.0,0.0,2272.984507,2751.373324,650.087006,0,0.0,0.0,0.083333,0.083333,0.7609776328
C12969,1,Low-Balance Occasional Users,600.777518,4500.0,269.53,490.85,0.0,829.712416,186.053091,35,0.166667,1.0,0.0,0.0,0.1335061151111111
C12970,4,Cash Advance Revolvers,2864.644318,7000.0,70.0,65.0,4345.320169,1626.504396,656.858685,7,0.2,0.4,0.5,0.0,0.4092349025714286
C12971,4,Cash Advance Revolvers,4994.957253,6400.0,0.0,0.0,2539.708186,1107.988488,1242.754558,0,0.0,0.0,0.416667,0.0,0.78046207078125
