customer_id,age,gender,region,tenure_months,loyalty_tier,preferred_channel,purchase_count_12m,avg_order_value,total_spend_12m,days_since_last_purchase,preferred_category,category_count,returns_count_12m,return_rate,email_open_rate,email_click_rate,app_sessions_30d,days_since_app_login,promo_response_rate,lapse_flag
CUST001362,42,Male,Southeast,12,Bronze,In-Store,8,15.0,117.04,116,Home & Garden,2,2,0.25,,,,,0.096,1
CUST001363,18,Female,West,17,Bronze,Online,8,15.0,112.89,114,Sports,1,3,0.375,,,6.0,52.0,0.18,1
CUST001364,38,Male,Southeast,3,Silver,Omnichannel,7,56.46,351.4,91,Home & Garden,1,1,0.143,0.186,0.028,6.0,53.0,0.175,1
CUST001365,18,Female,Southeast,5,Silver,Online,10,21.7,228.38,86,Electronics,5,0,0.0,0.202,0.032,8.0,45.0,0.189,0
CUST001366,33,Female,Midwest,7,Silver,In-Store,4,93.31,326.68,114,Sports,2,1,0.25,0.156,0.052,4.0,65.0,0.094,1
CUST001367,53,Female,Northeast,10,Bronze,Online,2,23.56,40.92,144,Electronics,1,0,0.0,0.105,0.019,0.0,81.0,0.042,1
CUST001368,48,Female,Midwest,54,Gold,In-Store,10,82.37,868.57,79,Home & Garden,2,1,0.1,0.19,0.048,10.0,53.0,0.193,0
CUST001369,33,Male,Southeast,10,Gold,Omnichannel,12,66.85,848.96,94,Food & Beverage,3,1,0.083,0.203,0.079,6.0,49.0,0.167,1
CUST001370,42,Male,Southeast,16,Bronze,Omnichannel,3,28.37,77.43,131,Home & Garden,1,0,0.0,0.111,0.022,1.0,77.0,0.085,1
CUST001371,26,Male,West,3,Silver,In-Store,8,38.37,349.06,101,Electronics,2,0,0.0,0.147,0.032,4.0,79.0,0.134,1
CUST001372,41,Male,West,29,Silver,In-Store,3,61.65,200.92,129,Beauty,1,1,0.333,0.067,0.014,3.0,82.0,0.051,1
CUST001373,78,Male,Midwest,18,Gold,In-Store,10,79.14,835.66,70,Apparel,2,0,0.0,0.228,0.082,9.0,41.0,,0
CUST001374,67,Female,Midwest,12,Silver,Online,2,141.8,305.24,126,Food & Beverage,2,0,0.0,0.081,0.017,3.0,75.0,0.054,1
CUST001375,42,Male,West,64,Silver,Online,10,63.44,617.63,83,Food & Beverage,3,1,0.1,,,7.0,66.0,0.172,0
CUST001376,44,Male,West,48,Silver,Online,9,52.88,469.59,67,Home & Garden,2,0,0.0,0.284,0.084,7.0,43.0,0.178,0
CUST001377,28,Male,Northeast,23,Silver,Omnichannel,7,55.5,431.65,93,Apparel,1,2,0.286,0.154,0.043,7.0,56.0,,1
CUST001378,30,Female,Southeast,56,Silver,Online,14,45.66,548.23,43,Home & Garden,3,2,0.143,0.303,0.06,,,0.284,0
CUST001379,47,Other,Southeast,18,Bronze,In-Store,2,39.34,85.82,144,Electronics,1,0,0.0,,,1.0,85.0,,1
CUST001380,34,Female,Northeast,38,Silver,Omnichannel,14,28.41,391.48,66,Electronics,3,0,0.0,,,9.0,44.0,0.228,0
CUST001381,54,Male,Northeast,11,Silver,In-Store,9,71.54,636.9,79,Apparel,2,1,0.111,,,6.0,59.0,0.152,0
CUST001382,63,Male,Northeast,1,Silver,Online,12,30.29,344.47,99,Electronics,2,1,0.083,0.254,0.059,,,,1
CUST001383,46,Female,West,72,Gold,Online,14,61.59,889.96,53,Home & Garden,3,1,0.071,0.308,0.115,12.0,44.0,0.266,0
CUST001384,43,Male,Midwest,3,Silver,Online,7,53.28,392.62,97,Beauty,3,2,0.286,0.232,0.067,5.0,55.0,0.13,1
CUST001385,18,Female,Southeast,6,Silver,In-Store,8,85.57,614.89,121,Food & Beverage,4,1,0.125,0.211,0.094,5.0,63.0,0.15,1
CUST001386,52,Male,Midwest,3,Gold,Online,13,64.43,854.1,64,Apparel,3,1,0.077,0.365,0.1,11.0,31.0,0.256,0
CUST001387,25,Male,West,9,Bronze,In-Store,5,31.72,156.93,111,Apparel,1,1,0.2,0.123,0.051,4.0,62.0,0.132,1
CUST001388,36,Other,Southeast,7,Silver,Omnichannel,10,25.11,272.34,68,Apparel,2,1,0.1,,,,,0.203,0
CUST001389,55,Female,Midwest,20,Gold,Online,8,112.94,915.8,78,Food & Beverage,2,2,0.25,0.206,0.085,6.0,52.0,0.154,0
CUST001390,56,Female,Northeast,72,Silver,Online,12,40.66,477.61,46,Electronics,4,1,0.083,0.271,0.09,10.0,32.0,0.227,0
CUST001391,35,Male,Midwest,1,Gold,In-Store,6,145.21,878.82,147,Food & Beverage,1,0,0.0,0.046,0.007,1.0,83.0,0.083,1
CUST001392,36,Female,Southeast,33,Bronze,Online,1,15.0,14.96,141,Sports,1,0,0.0,0.137,0.018,2.0,86.0,0.03,1
CUST001393,32,Male,Midwest,3,Silver,In-Store,6,61.98,420.43,125,Apparel,2,0,0.0,,,,,0.098,1
CUST001394,25,Male,Midwest,1,Silver,In-Store,8,99.38,750.17,97,Electronics,2,0,0.0,0.151,0.051,,,0.126,1
CUST001395,33,Male,West,22,Silver,Online,8,58.04,399.87,94,Electronics,3,0,0.0,0.187,0.048,9.0,48.0,0.165,1
CUST001396,19,Female,Midwest,45,Silver,Omnichannel,6,63.33,398.45,119,Electronics,1,0,0.0,0.165,0.041,2.0,71.0,0.068,1
CUST001397,51,Female,Midwest,4,Bronze,Online,2,81.49,168.06,146,Electronics,1,0,0.0,0.064,0.021,,,0.029,1
CUST001398,47,Male,Northeast,9,Gold,Online,15,97.41,1640.86,30,Home & Garden,4,2,0.133,0.401,0.118,12.0,12.0,0.288,0
CUST001399,49,Female,West,4,Silver,Omnichannel,6,83.3,442.44,120,Beauty,3,0,0.0,0.113,0.019,7.0,73.0,0.149,1
CUST001400,28,Male,Southwest,52,Gold,Online,12,129.04,1559.0,69,Electronics,3,2,0.167,0.262,0.106,10.0,32.0,0.239,0
CUST001401,25,Male,West,6,Bronze,Online,4,39.22,140.44,120,Electronics,2,0,0.0,,,4.0,78.0,0.09,1
CUST001402,42,Female,Southwest,12,Gold,Omnichannel,6,175.84,1041.02,99,Home & Garden,2,0,0.0,0.182,0.06,5.0,58.0,0.162,1
CUST001403,42,Female,Northeast,49,Bronze,Online,3,26.48,86.57,126,Apparel,2,2,0.667,0.09,0.024,2.0,88.0,0.05,1
CUST001404,39,Female,Southeast,17,Gold,Online,14,106.76,1654.89,45,Home & Garden,3,6,0.429,0.342,0.147,13.0,22.0,0.263,0
CUST001405,37,Female,Midwest,59,Silver,In-Store,4,71.96,316.67,109,Electronics,1,0,0.0,0.114,0.012,,,0.1,1
CUST001406,65,Male,Southeast,57,Gold,Online,4,262.11,1063.35,134,Apparel,1,0,0.0,0.065,0.022,2.0,87.0,0.05,1
CUST001407,47,Other,Northeast,13,Gold,In-Store,12,67.29,839.93,60,Sports,3,0,0.0,,,10.0,30.0,0.248,0
CUST001408,69,Female,Southeast,19,Silver,In-Store,6,88.31,538.06,108,Beauty,1,0,0.0,0.126,0.039,4.0,67.0,0.118,1
CUST001409,59,Male,Southeast,5,Silver,In-Store,12,17.17,209.83,46,Apparel,5,0,0.0,,,9.0,35.0,,0
CUST001410,65,Female,Southeast,72,Gold,Online,12,99.29,1329.15,73,Electronics,2,0,0.0,0.226,0.085,9.0,71.0,0.202,0
CUST001411,26,Female,Southwest,7,Silver,Omnichannel,9,66.5,546.3,119,Apparel,2,1,0.111,0.22,0.024,7.0,47.0,,1
CUST001412,50,Male,Southeast,33,Gold,Online,9,91.42,807.67,68,Apparel,2,2,0.222,0.258,0.036,9.0,45.0,0.203,0
CUST001413,35,Other,Northeast,8,Bronze,In-Store,4,28.02,115.78,127,Home & Garden,1,2,0.5,0.122,0.048,3.0,64.0,0.093,1
CUST001414,18,Male,Northeast,8,Silver,Omnichannel,5,38.51,207.88,107,Electronics,1,0,0.0,0.107,0.035,5.0,65.0,0.124,1
CUST001415,62,Female,West,2,Silver,Online,8,61.99,534.88,89,Apparel,1,0,0.0,0.197,0.087,7.0,50.0,0.173,0
CUST001416,37,Male,West,18,Silver,Online,11,51.94,505.74,63,Apparel,2,1,0.091,0.281,0.068,8.0,37.0,0.196,0
CUST001417,27,Female,Northeast,6,Silver,Online,7,66.08,423.97,101,Beauty,1,1,0.143,0.228,0.058,5.0,52.0,0.146,1
CUST001418,36,Female,Northeast,3,Silver,Omnichannel,3,61.3,206.6,167,Electronics,1,0,0.0,0.041,0.014,,,0.024,1
CUST001419,30,Male,West,5,Silver,Omnichannel,10,38.58,369.31,72,Food & Beverage,4,2,0.2,0.198,0.032,8.0,42.0,,0
CUST001420,32,Male,Southeast,6,Silver,Omnichannel,8,46.19,314.39,112,Apparel,1,0,0.0,0.159,0.032,5.0,57.0,,1
CUST001421,38,Female,Southwest,15,Silver,In-Store,8,32.37,235.64,89,Apparel,1,0,0.0,0.182,0.073,7.0,56.0,,0
CUST001422,66,Female,Midwest,10,Platinum,Online,6,376.16,2574.89,120,Sports,1,0,0.0,0.164,0.062,6.0,58.0,0.122,1
CUST001423,32,Female,Northeast,1,Silver,Online,7,69.26,457.15,98,Home & Garden,3,2,0.286,0.179,0.054,5.0,59.0,,1
CUST001424,65,Male,West,16,Gold,Omnichannel,7,186.66,1351.19,101,Apparel,2,0,0.0,0.172,0.039,7.0,57.0,0.133,1
CUST001425,53,Male,Southeast,34,Silver,In-Store,11,26.36,309.68,56,Home & Garden,3,0,0.0,0.256,0.083,9.0,34.0,,0
CUST001426,47,Female,Southeast,18,Silver,Online,4,51.32,214.31,158,Electronics,1,1,0.25,0.08,0.013,3.0,72.0,0.098,1
CUST001427,52,Female,Southeast,72,Bronze,In-Store,5,39.95,192.41,97,Beauty,1,1,0.2,0.145,0.036,5.0,58.0,0.114,1
CUST001428,42,Male,West,2,Bronze,Online,2,72.04,141.07,127,Apparel,1,0,0.0,0.077,0.021,4.0,89.0,0.05,1
CUST001429,60,Female,Northeast,37,Silver,Online,6,62.99,416.26,108,Food & Beverage,3,0,0.0,0.208,0.054,6.0,67.0,0.143,1
CUST001430,49,Male,Southeast,15,Silver,In-Store,8,24.64,206.75,108,Home & Garden,1,2,0.25,0.159,0.039,6.0,53.0,0.155,1
CUST001431,18,Male,Northeast,16,Silver,Online,5,76.18,326.44,177,Beauty,1,1,0.2,0.073,0.017,4.0,71.0,0.074,1
CUST001432,46,Female,West,16,Silver,Online,9,65.84,539.84,79,Beauty,3,2,0.222,0.18,0.054,7.0,51.0,0.169,0
CUST001433,52,Male,Southeast,8,Silver,In-Store,11,67.1,690.78,79,Apparel,3,2,0.182,0.226,0.051,7.0,44.0,,0
CUST001434,37,Male,Southeast,8,Silver,In-Store,6,122.32,704.3,139,Sports,1,0,0.0,0.13,0.04,4.0,85.0,0.126,1
CUST001435,43,Female,Midwest,21,Gold,Online,8,106.0,867.56,88,Apparel,2,0,0.0,0.187,0.053,5.0,58.0,0.149,0
CUST001436,33,Female,West,1,Bronze,Online,1,170.31,163.49,150,Apparel,1,0,0.0,0.089,0.02,,,0.064,1
CUST001437,22,Female,West,19,Silver,Omnichannel,4,69.22,303.88,123,Home & Garden,1,0,0.0,0.107,0.04,2.0,91.0,,1
CUST001438,20,Female,Southeast,28,Silver,Online,5,103.52,513.54,117,Food & Beverage,2,0,0.0,0.122,0.014,6.0,66.0,0.124,1
CUST001439,20,Female,West,9,Silver,Online,5,47.79,239.11,114,Electronics,1,1,0.2,0.125,0.024,,,0.12,1
CUST001440,51,Male,Midwest,5,Bronze,Online,1,62.45,61.09,141,Food & Beverage,1,0,0.0,0.094,0.026,1.0,78.0,0.041,1
CUST001441,18,Male,Northeast,5,Silver,Online,3,82.0,232.01,136,Electronics,1,0,0.0,0.089,0.037,,,0.075,1
CUST001442,32,Female,West,1,Silver,In-Store,8,38.63,329.88,111,Sports,1,0,0.0,0.148,0.019,,,0.112,1
CUST001443,31,Male,Midwest,2,Silver,Omnichannel,12,57.01,628.62,63,Home & Garden,2,1,0.083,0.264,0.08,10.0,30.0,0.234,0
CUST001444,38,Female,Midwest,4,Silver,In-Store,11,22.26,258.78,69,Apparel,2,2,0.182,0.294,0.047,10.0,47.0,0.2,0
CUST001445,18,Female,Southwest,1,Gold,Omnichannel,8,129.51,1045.31,105,Sports,1,1,0.125,,,6.0,54.0,0.126,1
CUST001446,47,Male,Midwest,6,Gold,Omnichannel,10,132.17,1163.99,87,Apparel,2,1,0.1,,,10.0,42.0,,0
CUST001447,24,Female,Northeast,8,Silver,Online,12,23.35,239.68,68,Beauty,3,0,0.0,,,10.0,31.0,0.222,0
CUST001448,57,Female,Southwest,72,Silver,In-Store,3,122.78,331.81,147,Sports,2,0,0.0,0.157,0.031,2.0,82.0,,1
CUST001449,33,Male,Southeast,72,Gold,In-Store,12,107.51,1391.14,45,Sports,3,1,0.083,0.306,0.123,11.0,24.0,0.279,0
CUST001450,40,Male,Midwest,4,Silver,Online,10,68.3,659.35,77,Beauty,3,1,0.1,0.236,0.055,8.0,38.0,0.202,0
CUST001451,42,Female,Northeast,5,Gold,In-Store,12,68.42,896.13,93,Electronics,3,0,0.0,0.241,0.028,,,0.253,1
CUST001452,45,Male,Southeast,14,Bronze,In-Store,2,81.52,163.13,129,Home & Garden,1,1,0.5,0.106,0.019,3.0,85.0,0.052,1
CUST001453,42,Male,West,3,Bronze,Online,7,21.76,130.97,122,Home & Garden,3,0,0.0,0.153,0.05,,,0.09,1
CUST001454,36,Male,Midwest,15,Platinum,Online,13,273.92,3930.69,58,Sports,3,1,0.077,0.327,0.056,8.0,37.0,0.202,0
CUST001455,46,Male,West,11,Bronze,Online,7,15.0,118.74,88,Apparel,1,0,0.0,0.162,0.049,6.0,58.0,0.132,0
CUST001456,48,Female,West,8,Bronze,Online,8,19.62,136.91,90,Home & Garden,1,2,0.25,0.194,0.032,5.0,51.0,0.161,0
CUST001457,31,Female,Southeast,38,Gold,Online,12,114.78,1256.85,70,Electronics,2,2,0.167,0.258,0.045,10.0,50.0,0.214,0
CUST001458,47,Female,Midwest,38,Silver,Omnichannel,5,103.79,552.51,103,Electronics,3,1,0.2,0.172,0.058,4.0,61.0,,1
CUST001459,58,Female,West,72,Gold,Online,9,179.98,1861.42,75,Apparel,3,0,0.0,0.197,0.08,7.0,52.0,0.235,0
CUST001460,51,Other,West,5,Gold,In-Store,14,58.74,915.2,46,Apparel,4,0,0.0,0.297,0.107,12.0,33.0,0.235,0
CUST001461,55,Female,Midwest,48,Silver,Online,15,28.61,377.52,39,Beauty,3,1,0.067,0.337,0.041,10.0,29.0,0.269,0
CUST001462,44,Male,Southeast,16,Silver,Omnichannel,5,57.15,294.94,123,Home & Garden,1,0,0.0,0.109,0.046,,,0.087,1
CUST001463,28,Female,Southeast,19,Silver,Omnichannel,6,99.14,624.32,105,Home & Garden,1,0,0.0,0.134,0.021,7.0,75.0,0.103,1
CUST001464,30,Male,Midwest,49,Silver,Omnichannel,11,33.57,383.76,96,Sports,2,0,0.0,0.229,0.081,7.0,49.0,,1
CUST001465,46,Female,Southeast,62,Silver,In-Store,16,25.88,422.53,37,Apparel,3,1,0.062,0.318,0.113,11.0,25.0,,0
CUST001466,55,Male,West,28,Silver,Online,6,55.82,314.04,124,Electronics,1,2,0.333,0.083,0.021,5.0,70.0,,1
CUST001467,78,Female,Northeast,9,Silver,Online,10,32.93,345.95,71,Electronics,3,1,0.1,0.235,0.07,,,0.178,0
CUST001468,55,Female,Southwest,14,Silver,Online,7,48.34,361.57,131,Beauty,3,0,0.0,0.199,0.027,6.0,54.0,,1
CUST001469,25,Male,West,21,Silver,Omnichannel,16,35.43,579.77,52,Home & Garden,4,2,0.125,0.27,0.119,9.0,33.0,0.282,0
CUST001470,31,Male,Southeast,38,Silver,In-Store,4,82.09,328.08,120,Home & Garden,1,0,0.0,0.13,0.016,4.0,74.0,0.087,1
CUST001471,73,Male,Northeast,23,Silver,In-Store,15,39.85,547.37,62,Beauty,4,4,0.267,0.262,0.11,11.0,46.0,,0
CUST001472,38,Female,West,10,Silver,Omnichannel,11,37.99,423.5,59,Home & Garden,2,1,0.091,0.245,0.046,8.0,43.0,0.207,0
CUST001473,42,Male,West,11,Silver,In-Store,5,89.45,397.37,99,Sports,1,0,0.0,0.122,0.029,4.0,60.0,0.13,1
CUST001474,28,Female,Southwest,1,Bronze,In-Store,2,25.1,43.77,137,Electronics,1,0,0.0,0.101,0.037,3.0,76.0,0.051,1
CUST001475,63,Male,Southeast,56,Silver,Online,12,28.96,376.49,81,Sports,4,1,0.083,0.206,0.084,7.0,44.0,0.182,0
CUST001476,49,Male,Northeast,2,Silver,Online,6,69.21,437.22,97,Apparel,1,0,0.0,0.139,0.048,5.0,58.0,,1
CUST001477,31,Male,Southwest,19,Bronze,In-Store,1,29.59,30.91,140,Apparel,1,0,0.0,0.099,0.014,3.0,78.0,0.068,1
CUST001478,28,Female,Southeast,45,Platinum,Omnichannel,14,135.73,2144.28,54,Beauty,4,0,0.0,0.277,0.062,12.0,48.0,0.228,0
CUST001479,46,Male,West,12,Bronze,Online,6,26.12,151.11,139,Electronics,1,0,0.0,0.163,0.051,5.0,63.0,0.144,1
CUST001480,42,Female,Northeast,35,Silver,In-Store,12,50.22,584.51,55,Home & Garden,4,1,0.083,0.308,0.137,10.0,49.0,0.237,0
CUST001481,53,Female,West,35,Silver,Online,12,29.74,347.65,77,Beauty,2,0,0.0,0.206,0.05,8.0,44.0,0.198,0
CUST001482,49,Male,Northeast,1,Gold,In-Store,12,152.01,1805.12,45,Apparel,3,0,0.0,0.296,0.061,10.0,36.0,0.233,0
CUST001483,38,Male,West,11,Bronze,Online,1,26.06,26.16,144,Apparel,1,0,0.0,,,2.0,90.0,0.015,1
CUST001484,34,Female,Midwest,25,Gold,Omnichannel,7,209.01,1585.1,88,Electronics,1,1,0.143,0.186,0.074,5.0,50.0,0.155,0
CUST001485,39,Male,Southwest,12,Silver,In-Store,14,57.87,741.57,33,Sports,4,1,0.071,0.326,0.052,13.0,17.0,0.303,0
CUST001486,34,Male,Northeast,17,Bronze,In-Store,4,47.98,188.12,130,Home & Garden,2,1,0.25,0.087,0.028,3.0,70.0,0.078,1
CUST001487,40,Female,Southeast,19,Bronze,Online,7,15.0,105.16,99,Home & Garden,1,0,0.0,0.201,0.08,6.0,49.0,,1
CUST001488,42,Male,Northeast,3,Silver,In-Store,3,175.25,473.56,143,Apparel,1,1,0.333,0.088,0.035,3.0,74.0,0.061,1
CUST001489,29,Male,Southwest,11,Gold,Online,16,77.91,1322.08,34,Home & Garden,6,2,0.125,0.313,0.046,12.0,24.0,,0
CUST001490,50,Other,Midwest,1,Bronze,Online,5,23.26,100.82,104,Home & Garden,2,0,0.0,0.123,0.046,4.0,60.0,0.112,1
CUST001491,36,Male,Midwest,3,Silver,Online,9,37.91,349.98,85,Apparel,1,1,0.111,0.172,0.073,5.0,51.0,0.147,0
CUST001492,30,Female,Northeast,15,Bronze,Online,11,17.15,171.79,107,Apparel,2,1,0.091,0.213,0.08,6.0,67.0,,1
CUST001493,37,Male,Midwest,18,Silver,Online,10,31.67,270.0,80,Electronics,2,0,0.0,0.234,0.081,9.0,44.0,0.213,0
CUST001494,45,Female,Southeast,3,Bronze,Omnichannel,4,50.4,190.46,111,Apparel,3,0,0.0,0.122,0.034,3.0,74.0,0.136,1
CUST001495,43,Female,Southeast,30,Platinum,Online,12,171.71,2016.72,75,Apparel,2,0,0.0,0.203,0.075,7.0,44.0,0.179,0
CUST001496,47,Male,West,10,Platinum,In-Store,6,312.37,2052.63,91,Beauty,1,1,0.167,0.185,0.056,6.0,59.0,0.13,1
CUST001497,54,Female,Northeast,55,Bronze,In-Store,2,79.3,154.22,173,Beauty,2,0,0.0,0.043,0.01,2.0,86.0,0.081,1
CUST001498,60,Female,West,10,Bronze,In-Store,1,18.36,20.65,140,Electronics,1,0,0.0,0.086,0.023,1.0,82.0,,1
CUST001499,45,Male,West,3,Platinum,In-Store,11,278.82,3382.19,85,Home & Garden,4,1,0.091,0.211,0.069,7.0,50.0,0.173,0
CUST001500,27,Female,Southwest,31,Bronze,Omnichannel,3,15.79,43.0,139,Sports,1,0,0.0,0.036,0.011,1.0,93.0,0.037,1
CUST001501,38,Male,West,18,Silver,Omnichannel,7,99.61,625.25,100,Sports,2,0,0.0,0.147,0.049,5.0,64.0,0.12,1
CUST001502,27,Female,Southeast,10,Silver,Online,5,57.17,263.88,180,Beauty,1,1,0.2,0.106,0.047,4.0,86.0,0.064,1
CUST001503,65,Female,Midwest,9,Gold,In-Store,9,129.42,1115.75,80,Apparel,2,2,0.222,0.199,0.038,7.0,46.0,0.168,0
CUST001504,69,Male,Northeast,3,Silver,Online,12,32.17,395.71,68,Apparel,3,0,0.0,0.257,0.115,8.0,46.0,0.209,0
CUST001505,51,Male,Northeast,9,Gold,Online,10,112.66,999.55,70,Electronics,3,0,0.0,0.227,0.027,7.0,38.0,0.187,0
CUST001506,54,Female,West,1,Gold,In-Store,11,150.78,1674.52,67,Beauty,2,0,0.0,0.298,0.093,8.0,40.0,0.194,0
CUST001507,45,Female,West,15,Silver,Omnichannel,10,72.75,745.13,94,Electronics,2,1,0.1,0.179,0.076,8.0,46.0,0.152,1
CUST001508,47,Male,Northeast,49,Silver,In-Store,13,55.1,750.87,63,Home & Garden,4,1,0.077,0.247,0.034,12.0,44.0,0.202,0
CUST001509,19,Female,Northeast,34,Gold,In-Store,9,111.53,1018.85,89,Sports,2,0,0.0,0.179,0.08,7.0,51.0,0.172,0
CUST001510,40,Male,Midwest,1,Silver,Online,5,139.7,766.64,114,Sports,1,1,0.2,0.119,0.05,6.0,65.0,0.097,1
CUST001511,29,Female,Northeast,46,Bronze,In-Store,3,39.41,123.25,136,Sports,2,0,0.0,,,,,0.05,1
CUST001512,45,Female,Midwest,13,Silver,Online,14,35.01,552.57,57,Apparel,4,3,0.214,0.273,0.078,10.0,27.0,,0
CUST001513,41,Female,Northeast,4,Silver,Omnichannel,14,34.77,516.12,37,Food & Beverage,3,0,0.0,0.346,0.06,,,0.266,0
CUST001514,69,Female,Northeast,30,Bronze,Online,5,15.0,73.56,101,Beauty,2,0,0.0,0.146,0.019,4.0,69.0,0.137,1
CUST001515,54,Male,Midwest,8,Silver,In-Store,6,104.93,574.75,104,Home & Garden,1,2,0.333,0.123,0.015,5.0,70.0,0.096,1
CUST001516,45,Male,West,6,Bronze,Omnichannel,2,54.35,92.74,141,Apparel,2,0,0.0,0.027,0.008,0.0,120.0,0.043,1
CUST001517,38,Other,West,3,Bronze,Omnichannel,5,44.75,196.26,105,Food & Beverage,1,0,0.0,0.118,0.041,6.0,73.0,0.106,1
CUST001518,65,Male,West,14,Silver,Omnichannel,8,40.02,290.35,95,Apparel,1,0,0.0,0.149,0.026,5.0,54.0,0.156,1
CUST001519,41,Female,Southeast,2,Silver,Online,6,74.17,407.16,129,Apparel,1,0,0.0,,,3.0,70.0,0.077,1
CUST001520,46,Female,Southwest,33,Bronze,Omnichannel,4,34.33,147.29,120,Apparel,3,1,0.25,0.101,0.029,2.0,73.0,0.066,1
CUST001521,42,Female,Southeast,13,Silver,Omnichannel,7,102.34,691.89,100,Beauty,1,0,0.0,0.231,0.096,9.0,65.0,0.131,1
CUST001522,36,Male,West,13,Silver,Omnichannel,7,41.92,277.99,114,Home & Garden,1,1,0.143,0.167,0.024,5.0,56.0,0.121,1
CUST001523,42,Male,Midwest,1,Bronze,Omnichannel,3,24.45,63.5,115,Food & Beverage,1,1,0.333,0.086,0.033,4.0,79.0,0.077,1
CUST001524,18,Female,Southeast,37,Gold,Omnichannel,12,83.38,1012.16,51,Electronics,3,1,0.083,0.295,0.109,10.0,49.0,0.228,0
CUST001525,20,Male,Southeast,14,Bronze,Online,2,29.71,61.43,145,Electronics,1,0,0.0,0.01,0.003,1.0,84.0,0.022,1
CUST001526,46,Female,Midwest,12,Gold,Online,15,51.96,867.75,56,Beauty,2,2,0.133,0.265,0.049,9.0,38.0,0.213,0
CUST001527,63,Female,Northeast,31,Silver,In-Store,4,105.07,420.64,126,Apparel,1,0,0.0,0.097,0.011,2.0,69.0,0.107,1
CUST001528,46,Male,Southwest,1,Silver,In-Store,8,56.48,385.11,94,Home & Garden,1,1,0.125,0.152,0.057,6.0,97.0,0.119,1
CUST001529,31,Male,Southeast,10,Silver,Online,10,58.9,512.18,80,Apparel,2,0,0.0,0.194,0.057,7.0,63.0,0.158,0
CUST001530,21,Female,Southeast,18,Silver,In-Store,6,40.17,224.46,104,Home & Garden,1,0,0.0,0.174,0.056,5.0,55.0,,1
CUST001531,52,Female,Southeast,13,Silver,Online,7,61.42,383.4,110,Sports,1,3,0.429,0.153,0.061,4.0,56.0,0.126,1
CUST001532,34,Female,Northeast,4,Bronze,Online,5,35.28,190.72,108,Apparel,2,0,0.0,0.149,0.022,5.0,59.0,0.165,1
CUST001533,51,Female,West,7,Silver,Online,7,78.97,487.76,100,Electronics,1,0,0.0,0.147,0.025,,,0.126,1
CUST001534,47,Female,Midwest,7,Silver,Online,11,43.16,426.45,66,Apparel,3,0,0.0,0.223,0.055,,,0.258,0
CUST001535,48,Female,West,72,Silver,In-Store,11,47.85,552.69,72,Home & Garden,2,2,0.182,0.257,0.058,7.0,54.0,0.219,0
CUST001536,42,Male,Northeast,8,Bronze,Omnichannel,3,26.98,74.62,126,Home & Garden,1,0,0.0,0.124,0.054,2.0,76.0,0.055,1
CUST001537,47,Female,Southwest,5,Gold,In-Store,13,78.42,1162.92,59,Sports,3,2,0.154,0.32,0.068,9.0,27.0,0.231,0
CUST001538,40,Male,Southeast,38,Bronze,In-Store,2,37.32,82.77,134,Food & Beverage,1,0,0.0,0.116,0.048,1.0,73.0,0.108,1
CUST001539,33,Female,Southwest,12,Silver,Online,12,25.4,327.16,69,Food & Beverage,2,0,0.0,0.309,0.088,8.0,35.0,,0
CUST001540,28,Female,Northeast,12,Silver,In-Store,10,37.98,361.93,82,Apparel,2,1,0.1,0.226,0.03,7.0,55.0,0.164,0
CUST001541,18,Male,West,17,Silver,Omnichannel,3,96.55,251.14,134,Home & Garden,1,1,0.333,0.08,0.027,,,0.056,1
CUST001542,39,Male,Midwest,19,Gold,In-Store,11,81.94,857.1,59,Sports,3,1,0.091,0.244,0.088,9.0,37.0,0.204,0
CUST001543,63,Female,Southeast,19,Bronze,Online,9,15.0,130.01,77,Beauty,2,0,0.0,0.201,0.032,8.0,46.0,0.169,0
CUST001544,52,Male,Northeast,1,Silver,Omnichannel,8,33.58,238.61,103,Sports,2,1,0.125,0.186,0.046,6.0,47.0,0.173,1
CUST001545,45,Female,Midwest,37,Gold,Omnichannel,7,149.46,927.15,120,Electronics,1,0,0.0,0.147,0.022,4.0,77.0,0.084,1
CUST001546,31,Male,Northeast,4,Gold,Online,7,131.49,966.85,93,Electronics,2,2,0.286,0.185,0.03,6.0,60.0,0.168,1
CUST001547,55,Female,Midwest,7,Bronze,Online,5,22.71,104.43,114,Apparel,1,0,0.0,0.084,0.029,3.0,69.0,0.078,1
CUST001548,40,Male,Midwest,4,Silver,Online,7,102.4,755.08,100,Apparel,1,0,0.0,0.203,0.055,7.0,52.0,0.134,1
CUST001549,64,Female,West,32,Bronze,Online,3,19.95,60.72,137,Beauty,1,0,0.0,0.07,0.008,3.0,84.0,0.083,1
CUST001550,28,Male,Southwest,19,Silver,Omnichannel,16,30.4,544.98,52,Home & Garden,3,0,0.0,0.326,0.139,14.0,52.0,0.241,0
CUST001551,31,Male,Southeast,30,Silver,Omnichannel,8,25.8,224.8,88,Beauty,1,0,0.0,0.187,0.064,5.0,52.0,,0
CUST001552,30,Male,Southeast,23,Silver,In-Store,5,91.53,409.79,103,Apparel,2,0,0.0,0.146,0.017,5.0,59.0,0.126,1
CUST001553,21,Female,Southeast,2,Silver,Omnichannel,9,55.89,519.63,78,Sports,2,1,0.111,0.207,0.073,9.0,49.0,0.169,0
